Amplitude,Width,Height,Area
255,5,3,6.0
255,5,3,6.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
0,3,3,4.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
0,3,3,4.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,4,3,5.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
0,2,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,6,10,19.5
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,5,3,6.0
255,4,3,5.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
255,5,3,6.0
255,4,3,5.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
0,1,1,0.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,5,3,6.0
255,1000,720,421340.5
